ID,study.area,zone,sector,subsector,total.lithics,area.sqm,assemblage,predicted.period,MP_ubiq,UP_ubiq,EPI_ubiq,MESO_ubiq,ENEOL_ubiq,LNEOL_ubiq,density.km2,MP_int,UP_int,EPI_int,MESO_int,ENEOL_int,LNEOL_int
407,Canal de Navarrés,4,1,100221,2,2962.821293,Canal de Navarrés-4-1-100221,ENEOL,0.22695498641308914,0.20726112829492438,0.03814639466631948,0.09054617991167133,0.29512655729155624,0.1419647534224397,6.750322757316568e-7,1.915024262088435e-10,5.596318044145347e-10,6.437511900640893e-10,1.7463312538452435e-9,7.968798063894736e-9,7.985899214702747e-9
409,Canal de Navarrés,4,1,200068,12,2783.325503,Canal de Navarrés-4-1-200068,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,4.311389374712311e-6,9.353416092222568e-12,2.993093149511222e-11,1.8706832184445136e-10,2.1379236782223014e-10,2.993093149511222e-10,6.235610728148379e-10
410,Canal de Navarrés,4,1,200069,4,2304.74806,Canal de Navarrés-4-1-200069,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.7355476155602013e-6,3.765212924495483e-12,1.2048681358385546e-11,7.530425848990966e-11,8.60620097027539e-11,1.2048681358385546e-10,2.5101419496636556e-10
411,Canal de Navarrés,4,1,200073,5,2793.679768,Canal de Navarrés-4-1-200073,ENEOL,0.06720119289578831,0.2938703704349275,0.023289235764235753,0.0713867321240851,0.47652089387736457,0.06773157490359905,1.7897541648374068e-6,1.5034201858409886e-10,2.103822877632892e-9,1.0420501676230306e-9,3.650420032377531e-9,3.411421017796229e-8,1.010190568955943e-8
412,Canal de Navarrés,4,1,200074,5,4685.109678,Canal de Navarrés-4-1-200074,ENEOL,0.1160201978476173,0.27044674268053887,0.02869619883040935,0.07371149508648954,0.40346970858470754,0.1076556569702375,1.0672108752285224e-6,1.5477252111142748e-10,1.1544948198352033e-9,7.656223867383216e-10,2.2475916910187262e-9,1.7223490433075305e-8,9.574273991542396e-9
413,Canal de Navarrés,4,1,200075,2,7438.03876,Canal de Navarrés-4-1-200075,ENEOL,0.1160201978476173,0.27044674268053887,0.02869619883040935,0.07371149508648954,0.40346970858470754,0.1076556569702375,2.6888808522422917e-7,3.899556105822756e-11,2.908796271779996e-10,1.9290164891806336e-10,5.662897935091813e-10,4.33952789549279e-9,2.4122769555236335e-9
414,Canal de Navarrés,4,1,200076,2,8486.59775,Canal de Navarrés-4-1-200076,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,2.3566570007397839e-7,5.112689112205118e-13,1.6360605159056378e-12,1.0225378224410236e-11,1.1686146542183128e-11,1.6360605159056378e-11,3.408459408136745e-11
415,Canal de Navarrés,4,1,100164,14,3509.303863,Canal de Navarrés-4-1-100164,ENEOL,0.06720119289578831,0.2938703704349275,0.023289235764235753,0.0713867321240851,0.47652089387736457,0.06773157490359905,3.9893952038772194e-6,3.3511514579160726e-10,4.689460185498886e-9,2.322749136495198e-9,8.136853907322655e-9,7.604120674326574e-8,2.2517335005955724e-8
418,Canal de Navarrés,4,1,100319,5,4118.22983,Canal de Navarrés-4-1-100319,ENEOL,0.06720119289578831,0.2938703704349275,0.023289235764235753,0.0713867321240851,0.47652089387736457,0.06773157490359905,1.2141138805747518e-6,1.0198737635744749e-10,1.4271683833387584e-9,7.068946102334141e-10,2.4763320674492357e-9,2.3142025265615862e-8,6.852820436970675e-9
420,Canal de Navarrés,4,1,100145,4,7219.064345,Canal de Navarrés-4-1-100145,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,5.540884259842402e-7,1.2020764421123735e-12,3.846644614759595e-12,2.404152884224747e-11,2.7476032962568535e-11,3.846644614759595e-11,8.013842947415823e-11
421,Canal de Navarrés,4,1,100147,2,8527.764673,Canal de Navarrés-4-1-100147,ENEOL,0.1160201978476173,0.27044674268053887,0.02869619883040935,0.07371149508648954,0.40346970858470754,0.1076556569702375,2.345280476995639e-7,3.401248811864854e-11,2.537093862702924e-10,1.6825158720236036e-10,4.939260867328683e-10,3.784998522411338e-9,2.104022587753646e-9
422,Canal de Navarrés,4,1,100155,3,9910.58825,Canal de Navarrés-4-1-100155,ENEOL,0.17274669946194504,0.21919840213219827,0.03288970532391585,0.08178328566306278,0.33004359025858926,0.16333831716028913,3.027065522573799e-7,6.536444725995895e-11,2.6541117027905776e-10,2.4889823258409395e-10,7.073238981527469e-10,3.996254292072997e-9,4.120298236592796e-9
423,Canal de Navarrés,4,1,100041,2,36448.18755,Canal de Navarrés-4-1-100041,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,5.487241299053291e-8,1.1904387798863118e-13,3.809404095636197e-13,2.3808775597726232e-12,2.7210029254544266e-12,3.809404095636198e-12,7.93625853257541e-12
425,Canal de Navarrés,4,2,100042,1,5056.012065,Canal de Navarrés-4-2-100042,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.9778433815901111e-7,4.2908655436613813e-13,1.3730769739716421e-12,8.581731087322763e-12,9.807692671226016e-12,1.373076973971642e-11,2.8605770291075878e-11
431,Canal de Navarrés,4,1,100245,11,6427.999082,Canal de Navarrés-4-1-100245,ENEOL,0.1160201978476173,0.27044674268053887,0.02869619883040935,0.07371149508648954,0.40346970858470754,0.1076556569702375,1.7112634677877821e-6,2.481764076276727e-10,1.8512225229256357e-9,1.2276689180713501e-9,3.6039939627865187e-9,2.7617718906399702e-8,1.535226607282171e-8
433,Canal de Navarrés,4,1,100248,10,14690.78122,Canal de Navarrés-4-1-100248,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,6.806989941682624e-7,1.476753865785548e-12,4.7256123705137535e-12,2.953507731571096e-11,3.375437407509824e-11,4.7256123705137536e-11,9.845025771903652e-11
434,Canal de Navarrés,4,1,100251,6,8085.213682,Canal de Navarrés-4-1-100251,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,7.420954146651334e-7,1.6099513614347588e-12,5.151844356591228e-12,3.2199027228695177e-11,3.6798888261365915e-11,5.151844356591228e-11,1.0733009076231725e-10
435,Canal de Navarrés,4,1,200086,14,8663.17201,Canal de Navarrés-4-1-200086,ENEOL,0.17274669946194504,0.21919840213219827,0.03288970532391585,0.08178328566306278,0.33004359025858926,0.16333831716028913,1.6160362490597713e-6,3.489561602949216e-10,1.4169302543264522e-9,1.328773900608554e-9,3.776135834249136e-9,2.1334496225108426e-8,2.1996720115954074e-8
436,Canal de Navarrés,4,1,200087,64,9652.692163,Canal de Navarrés-4-1-200087,ENEOL,0.0785138543743323,0.2919326188816324,0.02586365914786967,0.07437034734534179,0.44308618655118565,0.08623333369963831,6.630274634191709e-6,6.507105213634465e-10,7.742373751456172e-9,4.2870790798875155e-9,1.4088452215424182e-8,1.1751132413804248e-7,4.764589042087508e-8
438,Canal de Navarrés,4,1,0100111C,1,23828.16794,Canal de Navarrés-4-1-0100111C,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,4.196713748694521e-8,9.10463112928888e-14,2.9134819613724414e-13,1.820926225857776e-12,2.0810585438374584e-12,2.9134819613724415e-12,6.0697540861925865e-12
440,Canal de Navarrés,4,1,100283,8,5555.693692,Canal de Navarrés-4-1-100283,ENEOL,0.12138035297027244,0.2910235283948246,0.030257309941520465,0.0960932411182356,0.36564149790649697,0.09560406966865018,1.4399641959238527e-6,2.1847920295723974e-10,1.6762538442399045e-9,1.0892360745190078e-9,3.953452190872486e-9,2.106042662117288e-8,1.1472203108955488e-8
441,Canal de Navarrés,4,1,100270,1,8104.77246,Canal de Navarrés-4-1-100270,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.23384093129741e-7,2.676776931754199e-13,8.565686181613436e-13,5.3535538635083975e-12,6.1183472725810255e-12,8.565686181613436e-12,1.784517954502799e-11
448,Canal de Navarrés,4,1,100375,4,12563.20646,Canal de Navarrés-4-1-100375,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,3.183900553362394e-7,6.907366531663201e-13,2.2103572901322244e-12,1.3814733063326402e-11,1.5788266358087316e-11,2.2103572901322243e-11,4.604911021108801e-11
450,Canal de Navarrés,4,1,100276,18,10001.23954,Canal de Navarrés-4-1-100276,ENEOL,0.1665761038463805,0.25678883392263,0.03395288817281297,0.08670057981128855,0.36269950101449994,0.09328209323238804,1.7997769104528416e-6,3.7474978191988804e-10,1.8486504566242356e-9,1.527690604415404e-9,4.458334333349455e-9,2.6111127494346562e-8,1.3990579796530106e-8
451,Canal de Navarrés,4,1,100279,34,9897.40357,Canal de Navarrés-4-1-100279,ENEOL,0.0912344892949672,0.2783931194921332,0.023532706766917287,0.06656387603887047,0.45395975187475107,0.08631605653236117,3.435244380966472e-6,3.917659583761023e-10,3.825393597740313e-9,2.021014967249607e-9,6.533233746796531e-9,6.237850747250689e-8,2.4709729015831506e-8
452,Canal de Navarrés,4,1,200088,7,10003.15452,Canal de Navarrés-4-1-200088,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,6.997792532350084e-7,1.5181478542862006e-12,4.858073133715842e-12,3.036295708572401e-11,3.4700522383684584e-11,4.858073133715842e-11,1.0120985695241337e-10
454,Canal de Navarrés,4,1,100113,2,6468.05033,Canal de Navarrés-4-1-100113,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,3.0921218882970567e-7,6.708255765240691e-13,2.1466418448770213e-12,1.3416511530481382e-11,1.5333156034835865e-11,2.1466418448770212e-11,4.472170510160461e-11
456,Canal de Navarrés,4,1,100114,1,5789.318627,Canal de Navarrés-4-1-100114,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.7273189893819954e-7,3.7473611932267784e-13,1.199155581832569e-12,7.494722386453556e-12,8.565397013089779e-12,1.199155581832569e-11,2.4982407954845187e-11
459,Canal de Navarrés,4,2,1000204A,1,790.515702,Canal de Navarrés-4-2-1000204A,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.2649970107741135e-6,2.7443690116663524e-12,8.781980837332327e-12,5.488738023332705e-11,6.272843455237376e-11,8.781980837332328e-11,1.8295793411109017e-10
465,Canal de Navarrés,2,7,1609000A,1,388.756509,Canal de Navarrés-2-7-1609000A,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,2.5723041977414196e-6,5.580528545708473e-12,1.7857691346267112e-11,1.1161057091416945e-10,1.2755493818762223e-10,1.7857691346267113e-10,3.7203523638056487e-10
469,Canal de Navarrés,4,1,0100109A,2,10771.15228,Canal de Navarrés-4-1-0100109A,ENEOL,0.17274669946194504,0.21919840213219827,0.03288970532391585,0.08178328566306278,0.33004359025858926,0.16333831716028913,1.8568115536845794e-7,4.009475842772716e-11,1.628040502513057e-10,1.5267496210682043e-10,4.338747134784611e-10,2.4513150064467515e-9,2.5274039538551755e-9
470,Canal de Navarrés,4,1,100244,2,4706.527484,Canal de Navarrés-4-1-100244,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,4.249417445875048e-7,9.218970050338167e-13,2.950070416108214e-12,1.8437940100676336e-11,2.10719315436301e-11,2.9500704161082135e-11,6.145980033558778e-11
471,Canal de Navarrés,4,1,100255,2,3762.158905,Canal de Navarrés-4-1-100255,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,5.316096556532878e-7,1.1533094962688574e-12,3.690590388060344e-12,2.306618992537715e-11,2.6361359914716742e-11,3.690590388060344e-11,7.688729975125716e-11
472,Canal de Navarrés,4,1,100277,20,12960.21632,Canal de Navarrés-4-1-100277,UP,0.09806809700728117,0.34251316057636855,0.03432397660818713,0.17895886993386448,0.2631797505035733,0.08295614537072586,1.5431841187045867e-6,1.8917141231652138e-10,2.1142434793950635e-9,1.3242053898135525e-9,7.890471028093126e-9,1.624539245366999e-8,1.0668050507087764e-8
475,Canal de Navarrés,4,1,200030,1,7303.159664,Canal de Navarrés-4-1-200030,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.369270351474545e-7,2.9705865620035455e-13,9.505876998411346e-13,5.941173124007091e-12,6.78991214172239e-12,9.505876998411346e-12,1.980391041335697e-11
476,Canal de Navarrés,4,1,0200089A,2,10034.52409,Canal de Navarrés-4-1-0200089A,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.9931189382395512e-7,4.3240053565997723e-13,1.3836817141119272e-12,8.648010713199545e-12,9.883440815085194e-12,1.3836817141119271e-11,2.8826702377331815e-11
477,Canal de Navarrés,4,1,0200089B,4,5620.429645,Canal de Navarrés-4-1-0200089B,ENEOL,0.0912344892949672,0.2783931194921332,0.023532706766917287,0.06616387603887049,0.45435975187475103,0.08631605653236117,7.116893640966482e-7,8.116326958752208e-11,7.925176887209539e-10,4.186994278605064e-10,1.3453750532649485e-9,1.2934520115314097e-8,5.119184948737205e-9
484,Canal de Navarrés,4,1,100307,27,10913.2064,Canal de Navarrés-4-1-100307,ENEOL,0.1510358201303317,0.2805358176436547,0.030960824680749486,0.08571211109046686,0.38357679920650417,0.06817862724829327,2.4740666501093576e-6,4.670908569454616e-10,2.776257242373306e-9,1.914978595063125e-9,6.058785015982642e-9,3.7959782666900215e-8,1.4056538993769959e-8
487,Canal de Navarrés,4,1,100353,2,11466.16286,Canal de Navarrés-4-1-100353,ENEOL,0.1160201978476173,0.27044674268053887,0.02869619883040935,0.07371149508648954,0.40346970858470754,0.1076556569702375,1.7442626835321263e-7,2.5296212705201645e-11,1.8869206445619166e-10,1.251342719477532e-10,3.6734917207635827e-10,2.8150286264795477e-9,1.5648312093693377e-9
489,Canal de Navarrés,4,1,0100111A,2,4273.511031,Canal de Navarrés-4-1-0100111A,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,4.6799925997429813e-7,1.0153088549753052e-12,3.2489883359209766e-12,2.03061770995061e-11,2.3207059542292687e-11,3.2489883359209766e-11,6.768725699835368e-11
491,Canal de Navarrés,1,2,1100357,1,2495.0488,Canal de Navarrés-1-2-1100357,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,4.007937640337936e-7,8.695087630368082e-13,2.7824280417177862e-12,1.7390175260736165e-11,1.9874486012269903e-11,2.7824280417177862e-11,5.796725086912055e-11
493,Canal de Navarrés,1,2,1100416,1,1883.411247,Canal de Navarrés-1-2-1100416,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,5.309514858174784e-7,1.151881618664069e-12,3.686021179725021e-12,2.303763237328138e-11,2.6328722712321576e-11,3.686021179725021e-11,7.679210791093793e-11
495,Canal de Navarrés,1,2,1100355,17,1399.136935,Canal de Navarrés-1-2-1100355,ENEOL,0.0719453447842289,0.2613627693923022,0.06191643692564743,0.08140952266687561,0.44004898225269734,0.08331694397824863,1.2150347528349682e-5,1.0927011777191517e-9,1.2702593916353549e-8,1.8807655659093983e-8,2.8261542643417127e-8,2.1386992255467418e-7,8.436081869464685e-8
497,Canal de Navarrés,2,7,1100044,1,1286.597643,Canal de Navarrés-2-7-1100044,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,7.772437680425628e-7,1.6862045470142936e-12,5.39585455044574e-12,3.3724090940285874e-11,3.854181821746957e-11,5.3958545504457396e-11,1.1241363646761957e-10
505,Canal de Navarrés,3,5,1000050,2,2229.43875,Canal de Navarrés-3-5-1000050,ENEOL,0.1160201978476173,0.27044674268053887,0.02869619883040935,0.07371149508648954,0.40346970858470754,0.1076556569702375,8.970867667927635e-7,1.3010023021221966e-10,9.704567759236764e-10,6.435745057003552e-10,1.889303051502845e-9,1.4477893454922951e-8,8.0480387698651e-9
516,Canal de Navarrés,4,2,1000513,7,3168.697828,Canal de Navarrés-4-2-1000513,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,2.209109350265254e-6,4.792589383701661e-12,1.5336286027845317e-11,9.585178767403323e-11,1.0954490019889511e-10,1.5336286027845316e-10,3.195059589134441e-10
518,Canal de Navarrés,5,2,100048,1,3574.025213,Canal de Navarrés-5-2-100048,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,2.79796571205666e-7,6.070093708106342e-13,1.94242998659403e-12,1.2140187416212686e-11,1.387449990424307e-11,1.9424299865940295e-11,4.046729138737562e-11
519,Canal de Navarrés,5,2,1500465,2,3807.276428,Canal de Navarrés-5-2-1500465,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,5.253099000879796e-7,1.139642385748237e-12,3.646855634394358e-12,2.279284771496474e-11,2.604896881710256e-11,3.6468556343943584e-11,7.597615904988246e-11
533,Canal de Navarrés,7,4,1300186,1,10327.68254,Canal de Navarrés-7-4-1300186,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,9.682714356554962e-8,2.1006327289805262e-13,6.722024732737683e-13,4.201265457961052e-12,4.801446237669774e-12,6.722024732737684e-12,1.4004218193203506e-11
541,Canal de Navarrés,4,1,100392,21,9096.370642,Canal de Navarrés-4-1-100392,ENEOL,0.08646306072353863,0.28212645282546644,0.026449373433583955,0.06724482841982286,0.4536002280652272,0.08411605653236118,2.308613053104746e-6,2.495121882471869e-10,2.6052832464760486e-9,1.5265342188803454e-9,4.4354939612512015e-9,4.1887496296106925e-8,1.618261884052548e-8
542,Canal de Navarrés,4,1,100173,1,3488.046433,Canal de Navarrés-4-1-100173,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,2.866934311823136e-7,6.219718795252841e-13,1.990310014480909e-12,1.2439437590505682e-11,1.4216500103435066e-11,1.990310014480909e-11,4.1464791968352275e-11
544,Canal de Navarrés,4,1,200065,7,5538.935238,Canal de Navarrés-4-1-200065,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.2637807988756268e-6,2.7417304803359234e-12,8.773537537074955e-12,5.483460960671846e-11,6.26681252648211e-11,8.773537537074955e-11,1.8278203202239488e-10
545,Canal de Navarrés,4,1,100130,3,16402.04499,Canal de Navarrés-4-1-100130,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.8290402214047336e-7,3.968042028528431e-13,1.2697734491290979e-12,7.936084057056862e-12,9.069810350922128e-12,1.2697734491290978e-11,2.6453613523522873e-11
546,Canal de Navarrés,4,1,100137,31,16069.91005,Canal de Navarrés-4-1-100137,ENEOL,0.0912344892949672,0.2783931194921332,0.023532706766917287,0.06616387603887049,0.45435975187475103,0.08631605653236117,1.929071158677705e-6,2.1999727746951386e-10,2.148160550346361e-9,1.134906647741995e-9,3.6467092860831985e-9,3.505969172022163e-8,1.3875817932281024e-8
547,Canal de Navarrés,4,1,100230,2,6225.495015,Canal de Navarrés-4-1-100230,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,3.2125959384452257e-7,6.969620216793228e-13,2.230278469373833e-12,1.3939240433586456e-11,1.5930560495527377e-11,2.2302784693738328e-11,4.646413477862152e-11
548,Canal de Navarrés,4,1,100252,9,5386.758925,Canal de Navarrés-4-1-100252,ENEOL,0.1160201978476173,0.27044674268053887,0.02869619883040935,0.07371149508648954,0.40346970858470754,0.1076556569702375,1.6707634637649947e-6,2.4230288452823135e-10,1.8074101462595893e-9,1.198614013869593e-9,3.5186992242857047e-9,2.696409791356956e-8,1.498892819445751e-8
549,Canal de Navarrés,4,1,100207,3,10813.16997,Canal de Navarrés-4-1-100207,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,2.7743945654449e-7,6.018956888193091e-13,1.926066204221789e-12,1.2037913776386182e-11,1.3757615744441349e-11,1.926066204221789e-11,4.01263792546206e-11
552,Canal de Navarrés,4,1,0100109B,4,17965.60204,Canal de Navarrés-4-1-0100109B,ENEOL,0.1665761038463805,0.25678883392263,0.03395288817281297,0.08670057981128855,0.36269950101449994,0.09328209323238804,2.2264770148498735e-7,4.635973330465147e-11,2.2869377455953488e-10,1.889883127613405e-10,5.515338517828312e-10,3.2301684092252097e-9,1.7307536373249576e-9
553,Canal de Navarrés,4,1,0100109C,4,22998.02492,Canal de Navarrés-4-1-0100109C,ENEOL,0.11234400737142683,0.313073726807523,0.027029532163742688,0.0686765744515689,0.3690316133466123,0.1098445458591264,1.7392797920318107e-7,2.4424707722124437e-11,2.17809122580965e-10,1.1752979770117881e-10,3.4127936608451976e-10,2.567396910858637e-9,1.5920866573140838e-9
555,Canal de Navarrés,1,1,1100119,3,692.779148,Canal de Navarrés-1-1-1100119,ENEOL,0.1160201978476173,0.27044674268053887,0.02869619883040935,0.07371149508648954,0.40346970858470754,0.1076556569702375,4.3303843781395105e-6,6.280150653849715e-10,4.684553398490086e-9,3.106639278179749e-9,9.11997448033833e-9,6.988715692430873e-8,3.8849197930188533e-8
572,Canal de Navarrés,1,1,1100107,1,9568.354792,Canal de Navarrés-1-1-1100107,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.0451117477751654e-7,2.2673352347034004e-13,7.255472751050881e-13,4.534670469406801e-12,5.182480536464915e-12,7.255472751050881e-12,1.5115568231356003e-11
579,Canal de Navarrés,1,1,900568,5,2048.240245,Canal de Navarrés-1-1-900568,ENEOL,0.0912344892949672,0.2783931194921332,0.023532706766917287,0.06616387603887049,0.45435975187475103,0.08631605653236117,2.441119889234478e-6,2.7839290800261814e-10,2.718363924073108e-9,1.4361539634061146e-9,4.614684392780893e-9,4.436586508676389e-8,1.755898686345287e-8
580,Canal de Navarrés,1,1,1100139,7,3282.5735,Canal de Navarrés-1-1-1100139,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,2.1324731951927353e-6,4.62632978991371e-12,1.480425532772387e-11,9.25265957982742e-11,1.0574468091231337e-10,1.4804255327723871e-10,3.084219859942473e-10
581,Canal de Navarrés,1,1,1100140,2,4433.045402,Canal de Navarrés-1-1-1100140,ENEOL,0.22695498641308914,0.20726112829492438,0.03814639466631948,0.09054617991167133,0.29512655729155624,0.1419647534224397,4.511571208130839e-7,1.2799044778037736e-10,3.740293355920372e-10,4.3025043967640693e-10,1.1671586808449468e-9,5.325937914525447e-9,5.337367450917275e-9
582,Canal de Navarrés,1,1,1100142,1,3305.870442,Canal de Navarrés-1-1-1100142,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,3.024921930682243e-7,6.562467688515885e-13,2.0999896603250833e-12,1.3124935377031771e-11,1.4999926145179166e-11,2.0999896603250833e-11,4.37497845901059e-11
587,Canal de Navarrés,1,1,1100159,19,4276.138752,Canal de Navarrés-1-1-1100159,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,4.443260871998945e-6,9.639506926898939e-12,3.0846422166076604e-11,1.9279013853797878e-10,2.2033158690054717e-10,3.0846422166076605e-10,6.426337951265959e-10
588,Canal de Navarrés,1,1,1100160,3,3014.07643,Canal de Navarrés-1-1-1100160,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,9.953297700549684e-7,2.159334887009955e-12,6.909871638431857e-12,4.31866977401991e-11,4.9356225988798977e-11,6.909871638431856e-11,1.4395565913399702e-10
589,Canal de Navarrés,1,1,1100161,3,3485.950047,Canal de Navarrés-1-1-1100161,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,8.605975299565158e-7,1.8670377657920064e-12,5.97452085053442e-12,3.7340755315840124e-11,4.267514893238871e-11,5.97452085053442e-11,1.2446918438613376e-10
590,Canal de Navarrés,1,1,1100168,7,1755.59981,Canal de Navarrés-1-1-1100168,ENEOL,0.1160201978476173,0.27044674268053887,0.02869619883040935,0.07371149508648954,0.40346970858470754,0.1076556569702375,3.98724126086571e-6,5.782506499397784e-10,4.313345645130305e-9,2.8604667001653624e-9,8.397300417398605e-9,6.43492427831364e-8,3.5770756453111346e-8
591,Canal de Navarrés,1,1,900285,2,1541.437575,Canal de Navarrés-1-1-900285,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.2974901043268003e-6,2.8148616992218744e-12,9.007557437509998e-12,5.629723398443749e-11,6.433969598221427e-11,9.007557437509998e-11,1.8765744661479164e-10
592,Canal de Navarrés,1,1,900288,2,676.527128,Canal de Navarrés-1-1-900288,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,2.956274652152604e-6,6.413539697123492e-12,2.0523327030795177e-11,1.2827079394246984e-10,1.465951930771084e-10,2.0523327030795175e-10,4.275693131415662e-10
593,Canal de Navarrés,1,1,1100167,10,4890.973377,Canal de Navarrés-1-1-1100167,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,2.0445827914388992e-6,4.435654477299914e-12,1.4194094327359724e-11,8.871308954599827e-11,1.0138638805256945e-10,1.4194094327359724e-10,2.957102984866609e-10
598,Canal de Navarrés,1,1,900488,3,2311.091512,Canal de Navarrés-1-1-900488,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.2980879313618456e-6,2.8161586651240395e-12,9.011707728396926e-12,5.632317330248079e-11,6.43693409171209e-11,9.011707728396926e-11,1.877439110082693e-10
599,Canal de Navarrés,1,1,900506,2,3320.259367,Canal de Navarrés-1-1-900506,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,6.023625804290969e-7,1.3068056172760268e-12,4.181777975283286e-12,2.613611234552054e-11,2.98698426805949e-11,4.181777975283286e-11,8.712037448506846e-11
